vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 TLT,A: sizer k=1,FULL,0.10363087978349582,0.1948086885483329,-0.165318567114646,1.9611729518150083,,,,,,,,,P1
P1 TLT,A: sizer k=1,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,A: sizer k=1,X_2020_covid,,,-0.08468764528765527,,modern_folds,0.036248590094588806,2020-08-04,2020-12-04,,-0.08468764528765527,87.0,0.8608374928905362,P1
P1 TLT,A: sizer k=1,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,A: sizer k=1,E2011_eu_us,,,-0.03883020298490025,,market_factor_A0_calendar,0.15138089280441624,2011-10-03,2011-10-27,,-0.03883020298490025,19.0,0.32961480654496694,P1
P1 TLT,A: sizer k=1,E2015_16_china,,,-0.02760969907017241,,market_factor_A0_calendar,0.000989766911626111,2015-08-21,2015-09-02,,-0.02760969907017241,9.0,0.6756366442661017,P1
P1 TLT,A: sizer k=1,K2013_14_bull,,,-0.043502096143108626,,calm_controls,0.10370117534233936,2014-08-29,2014-09-17,,-0.043502096143108626,13.0,1.0,P1
P1 TLT,A: sizer k=1,A_bull_2021,,,-0.05380002828328767,,calm_controls,-0.05476820308057562,2021-01-04,2021-02-08,2021-02-08,-0.05380002828328767,25.0,0.8962762658924507,P1
P1 TLT,A: sizer k=1,D_recent_2025plus,,,-0.08636288280646276,,calm_controls,0.0045330865449899616,2026-02-27,2026-08-17,,-0.08636288280646276,118.0,1.0,P1
P1 TLT,A: both k=5,FULL,0.2521519076058083,0.40639984479892,-0.1581459534808205,1.9846909650619957,,,,,,,,,P1
P1 TLT,A: both k=5,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,A: both k=5,X_2020_covid,,,-0.07502411937307851,,modern_folds,0.03672973400468016,2020-08-04,2020-12-04,,-0.07502411937307851,87.0,0.8572803214981273,P1
P1 TLT,A: both k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,A: both k=5,E2011_eu_us,,,-0.03909550570670728,,market_factor_A0_calendar,0.13341877718865924,2011-10-03,2011-10-27,,-0.03909550570670728,19.0,0.3348536285929459,P1
P1 TLT,A: both k=5,E2015_16_china,,,-0.02376678671248178,,market_factor_A0_calendar,0.0070663669021278075,2015-08-21,2015-08-26,,-0.02376678671248178,4.0,0.6711994451791098,P1
P1 TLT,A: both k=5,K2013_14_bull,,,-0.0443333920826241,,calm_controls,0.1032970092933363,2014-08-29,2014-09-17,,-0.0443333920826241,13.0,0.8288298335461608,P1
P1 TLT,A: both k=5,A_bull_2021,,,-0.03363124587195898,,calm_controls,-0.031719379068946396,2021-01-04,2021-01-12,,-0.03363124587195898,7.0,0.8041443967992551,P1
P1 TLT,A: both k=5,D_recent_2025plus,,,-0.08832656858809063,,calm_controls,0.008575975185767026,2026-02-27,2026-08-17,,-0.08832656858809063,118.0,1.0,P1
P1 TLT,A: switch k=5,FULL,0.30926016574791537,0.45415900624607214,-0.1604236938950755,1.8954548748518116,,,,,,,,,P1
P1 TLT,A: switch k=5,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,A: switch k=5,X_2020_covid,,,-0.0815969606858098,,modern_folds,0.04910331225492426,2020-08-04,2020-11-10,,-0.0815969606858098,70.0,0.8556798125839657,P1
P1 TLT,A: switch k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,A: switch k=5,E2011_eu_us,,,-0.040355515948584664,,market_factor_A0_calendar,0.15454531711134933,2011-10-03,2011-10-27,,-0.040355515948584664,19.0,0.32149320399979414,P1
P1 TLT,A: switch k=5,E2015_16_china,,,-0.02256082938778481,,market_factor_A0_calendar,0.006697792479885001,2015-08-21,2015-08-26,,-0.02256082938778481,4.0,0.6370768000799565,P1
P1 TLT,A: switch k=5,K2013_14_bull,,,-0.04603960072184721,,calm_controls,0.11159082489246352,2014-08-29,2014-09-17,,-0.04603960072184721,13.0,0.9146627769573109,P1
P1 TLT,A: switch k=5,A_bull_2021,,,-0.039326904551839514,,calm_controls,-0.035585702484946524,2021-01-04,2021-01-12,,-0.039326904551839514,7.0,0.8749860302920607,P1
P1 TLT,A: switch k=5,D_recent_2025plus,,,-0.0891066995055797,,calm_controls,0.019030848302234782,2026-02-27,2026-08-17,,-0.0891066995055797,118.0,1.0,P1
P1 TLT,A: sizer k=5,FULL,0.06892692724525547,0.17976225027391865,-0.1581450930142908,1.9962655392021715,,,,,,,,,P1
P1 TLT,A: sizer k=5,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,A: sizer k=5,X_2020_covid,,,-0.07502411937307851,,modern_folds,0.03672973400468016,2020-08-04,2020-12-04,,-0.07502411937307851,87.0,0.8572803214981273,P1
P1 TLT,A: sizer k=5,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,A: sizer k=5,E2011_eu_us,,,-0.03909550570670728,,market_factor_A0_calendar,0.13341877718865924,2011-10-03,2011-10-27,,-0.03909550570670728,19.0,0.3348536285929459,P1
P1 TLT,A: sizer k=5,E2015_16_china,,,-0.025326105860424608,,market_factor_A0_calendar,0.0009066057856079723,2015-08-21,2015-09-02,,-0.025326105860424608,9.0,0.619650929929957,P1
P1 TLT,A: sizer k=5,K2013_14_bull,,,-0.04728948192419846,,calm_controls,0.08710409352731596,2014-08-29,2014-09-17,,-0.04728948192419846,13.0,0.9395103245437813,P1
P1 TLT,A: sizer k=5,A_bull_2021,,,-0.053950386577610865,,calm_controls,-0.054818900729061926,2021-01-04,2021-02-08,2021-02-08,-0.053950386577610865,25.0,0.8041443967992551,P1
P1 TLT,A: sizer k=5,D_recent_2025plus,,,-0.08832656858809096,,calm_controls,-0.0006135874803182562,2026-02-27,2026-08-17,,-0.08832656858809096,118.0,1.0,P1
P1 TLT,B: t+2 next-close,FULL,0.09827212728941782,0.1863012308726935,-0.17360126489063799,4.428331765981656,,,,,,,,,P1
P1 TLT,B: t+2 next-close,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,B: t+2 next-close,X_2020_covid,,,-0.07548055012427146,,modern_folds,0.05271983392027213,2020-08-04,2020-12-04,,-0.07548055012427146,87.0,0.8875582339491555,P1
P1 TLT,B: t+2 next-close,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,B: t+2 next-close,E2011_eu_us,,,-0.0407131005460214,,market_factor_A0_calendar,0.15418603791158558,2011-10-03,2011-10-27,,-0.0407131005460214,19.0,0.35069004053766706,P1
P1 TLT,B: t+2 next-close,E2015_16_china,,,-0.02870006426741578,,market_factor_A0_calendar,-0.0038535993381163536,2015-08-21,2015-09-09,2015-09-09,-0.02870006426741578,13.0,0.678259795305863,P1
P1 TLT,B: t+2 next-close,K2013_14_bull,,,-0.04604019247341906,,calm_controls,0.07814972105118212,2014-08-29,2014-09-17,,-0.04604019247341906,13.0,1.0,P1
P1 TLT,B: t+2 next-close,A_bull_2021,,,-0.05469038200743803,,calm_controls,-0.05262435064573734,2021-01-04,2021-02-05,,-0.05469038200743803,24.0,0.9238179026238763,P1
P1 TLT,B: t+2 next-close,D_recent_2025plus,,,-0.08883425431483172,,calm_controls,0.006912532818530437,2026-02-27,2026-08-17,,-0.08883425431483172,118.0,1.0,P1
P1 TLT,B: next-open,FULL,0.202158648264154,0.279771392214867,-0.1642527482897671,1.9571943380832557,,,,,,,,,P1
P1 TLT,B: next-open,E_bear_2018q4,,,0.0,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,B: next-open,X_2020_covid,,,-0.07237741202145331,,modern_folds,0.08589683811439741,2020-08-04,2020-12-04,,-0.07237741202145331,87.0,0.7680102238968477,P1
P1 TLT,B: next-open,B_bear_2022,,,0.0,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,B: next-open,E2011_eu_us,,,-0.03808045280764105,,market_factor_A0_calendar,0.16171169586498335,2011-10-03,2011-10-27,,-0.03808045280764105,19.0,0.3220029445905205,P1
P1 TLT,B: next-open,E2015_16_china,,,-0.02712219787477632,,market_factor_A0_calendar,-0.0014896714500207686,2015-08-21,2015-09-02,,-0.02712219787477632,9.0,0.6670566009243688,P1
P1 TLT,B: next-open,K2013_14_bull,,,-0.04484190907894137,,calm_controls,0.09394927965740063,2014-08-29,2014-09-17,,-0.04484190907894137,13.0,0.9826458899635343,P1
P1 TLT,B: next-open,A_bull_2021,,,-0.057380369830665745,,calm_controls,-0.057436619574404935,2021-01-04,2021-02-05,,-0.057380369830665745,24.0,0.8771773328450532,P1
P1 TLT,B: next-open,D_recent_2025plus,,,-0.08822410979389306,,calm_controls,0.013930968831010082,2026-02-27,2026-08-17,,-0.08822410979389306,118.0,1.0,P1
P1 GLD,incumbent t+1,FULL,0.450163737186781,0.42737327014659376,-0.2423477213534624,2.64120593815235,,,,,,,,,P1
P1 GLD,incumbent t+1,E_bear_2018q4,,,-0.021389108129439505,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,incumbent t+1,X_2020_covid,,,-0.08479803704013966,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,incumbent t+1,B_bear_2022,,,-0.04349471753083556,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,incumbent t+1,E2011_eu_us,,,-0.07746530105214977,,market_factor_A0_calendar,0.024897998406294697,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214977,92.0,0.4571359081061112,P1
P1 GLD,incumbent t+1,E2015_16_china,,,-0.020287617743420694,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,incumbent t+1,K2013_14_bull,,,-0.02588627611855643,,calm_controls,-0.01585298099821497,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,incumbent t+1,A_bull_2021,,,-0.07900082051953294,,calm_controls,-0.06431804525244422,2021-01-05,2021-06-14,2021-03-01,-0.07107334264144827,111.0,0.6355917316732489,P1
P1 GLD,incumbent t+1,D_recent_2025plus,,,-0.09633988367477109,,calm_controls,0.4618029258771479,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,A: both k=1,FULL,0.6157174148250402,0.7047210518878245,-0.19378783681441414,2.630579699280826,,,,,,,,,P1
P1 GLD,A: both k=1,E_bear_2018q4,,,-0.021389108129439838,,modern_folds,0.056371913848437316,2019-02-19,2019-02-28,,-0.021389108129439838,8.0,1.0,P1
P1 GLD,A: both k=1,X_2020_covid,,,-0.06566550851813135,,modern_folds,0.15718354020507785,2020-08-06,2020-11-30,,-0.06566550851813135,81.0,0.6970914002509249,P1
P1 GLD,A: both k=1,B_bear_2022,,,-0.040451784494528686,,modern_folds,0.012369007146613598,2022-03-08,2022-04-26,2022-04-26,-0.040451784494528686,35.0,0.5486442374194684,P1
P1 GLD,A: both k=1,E2011_eu_us,,,-0.06846398803328857,,market_factor_A0_calendar,0.03795970168363816,2011-08-22,2011-12-29,2011-12-29,-0.06846398803328857,91.0,0.4657826859041139,P1
P1 GLD,A: both k=1,E2015_16_china,,,-0.020209504313744686,,market_factor_A0_calendar,-0.004328202357824162,2016-03-10,2016-03-24,,-0.020209504313744686,11.0,0.47097240113746225,P1
P1 GLD,A: both k=1,K2013_14_bull,,,-0.025862595388862264,,calm_controls,-0.014588114197121693,2014-07-11,2014-07-15,,-0.025862595388862264,3.0,0.7833506557030148,P1
P1 GLD,A: both k=1,A_bull_2021,,,-0.05769281326936504,,calm_controls,-0.04019555637983008,2021-01-05,2021-06-09,2021-02-26,-0.053227098214405744,108.0,0.625634299637947,P1
P1 GLD,A: both k=1,D_recent_2025plus,,,-0.0764003760570644,,calm_controls,0.4795793709430125,2026-03-02,2026-06-10,,-0.0764003760570644,71.0,0.23358974885894668,P1
P1 GLD,A: switch k=1,FULL,0.5015244322853555,0.5093875941399503,-0.22057823698896661,2.5961202618319397,,,,,,,,,P1
P1 GLD,A: switch k=1,E_bear_2018q4,,,-0.021389108129439838,,modern_folds,0.056371913848437316,2019-02-19,2019-02-28,,-0.021389108129439838,8.0,1.0,P1
P1 GLD,A: switch k=1,X_2020_covid,,,-0.08479803704013966,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,A: switch k=1,B_bear_2022,,,-0.043971536291367186,,modern_folds,0.013056510456901371,2022-03-08,2022-04-26,2022-04-26,-0.043971536291367186,35.0,0.720977299884949,P1
P1 GLD,A: switch k=1,E2011_eu_us,,,-0.07576960984143999,,market_factor_A0_calendar,0.03044374723622356,2011-08-22,2011-12-29,2011-12-29,-0.07576960984143999,91.0,0.4571359081061112,P1
P1 GLD,A: switch k=1,E2015_16_china,,,-0.019777551325069642,,market_factor_A0_calendar,-0.004234673200743999,2016-03-10,2016-03-24,,-0.019777551325069642,11.0,0.4608314688714218,P1
P1 GLD,A: switch k=1,K2013_14_bull,,,-0.02528935118279263,,calm_controls,-0.012452008289868033,2014-07-11,2014-07-15,,-0.02528935118279263,3.0,0.7659628635199548,P1
P1 GLD,A: switch k=1,A_bull_2021,,,-0.06255221883003248,,calm_controls,-0.044977051152582326,2021-01-05,2021-06-09,2021-02-26,-0.0582245922933422,108.0,0.6355917316732489,P1
P1 GLD,A: switch k=1,D_recent_2025plus,,,-0.09633988367477109,,calm_controls,0.4457677192811518,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,A: sizer k=1,FULL,0.5678429113197441,0.5795947416579339,-0.2164353361940602,2.6678286766755526,,,,,,,,,P1
P1 GLD,A: sizer k=1,E_bear_2018q4,,,-0.021389108129439505,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,A: sizer k=1,X_2020_covid,,,-0.06566550851813135,,modern_folds,0.15718354020507785,2020-08-06,2020-11-30,,-0.06566550851813135,81.0,0.6970914002509249,P1
P1 GLD,A: sizer k=1,B_bear_2022,,,-0.039964308652400526,,modern_folds,0.007632726981222193,2022-03-08,2022-04-25,,-0.039964308652400526,34.0,0.5486442374194684,P1
P1 GLD,A: sizer k=1,E2011_eu_us,,,-0.07012021366367671,,market_factor_A0_calendar,0.036114259919546754,2011-08-22,2011-12-30,2011-12-30,-0.07012021366367671,92.0,0.4657826859041139,P1
P1 GLD,A: sizer k=1,E2015_16_china,,,-0.020702848376268235,,market_factor_A0_calendar,-0.0009098557842994737,2016-03-10,2016-03-24,,-0.020702848376268235,11.0,0.4825586184959409,P1
P1 GLD,A: sizer k=1,K2013_14_bull,,,-0.02439890721656468,,calm_controls,-0.015013334151569135,2014-07-11,2014-07-25,2014-07-25,-0.02439890721656468,11.0,0.8080133560528744,P1
P1 GLD,A: sizer k=1,A_bull_2021,,,-0.07435263689991534,,calm_controls,-0.05983013915516722,2021-01-05,2021-06-14,2021-03-01,-0.06614888352683135,111.0,0.625634299637947,P1
P1 GLD,A: sizer k=1,D_recent_2025plus,,,-0.0764003760570644,,calm_controls,0.49521208092118196,2026-03-02,2026-06-10,,-0.0764003760570644,71.0,0.23358974885894668,P1
P1 GLD,A: both k=5,FULL,0.8087997919640065,1.7275011157158298,-0.11599314971133878,2.683206466818744,,,,,,,,,P1
P1 GLD,A: both k=5,E_bear_2018q4,,,-0.021389108129439838,,modern_folds,0.05918007842919559,2019-02-19,2019-02-28,,-0.021389108129439838,8.0,1.0,P1
P1 GLD,A: both k=5,X_2020_covid,,,-0.06502762169876009,,modern_folds,0.13945366897653533,2020-08-06,2020-11-30,,-0.06502762169876009,81.0,0.37745372194310206,P1
P1 GLD,A: both k=5,B_bear_2022,,,-0.03385374498070204,,modern_folds,0.029873194299263828,2022-03-08,2022-04-05,,-0.03385374498070204,21.0,0.48059501334481636,P1
P1 GLD,A: both k=5,E2011_eu_us,,,-0.05780336530659025,,market_factor_A0_calendar,0.0594902151079959,2011-08-22,2011-12-15,,-0.05780336530659025,82.0,0.3760140583426505,P1
P1 GLD,A: both k=5,E2015_16_china,,,-0.020337312095798254,,market_factor_A0_calendar,-0.0012292510401933354,2016-03-10,2016-03-24,,-0.020337312095798254,11.0,0.47397356463619644,P1
P1 GLD,A: both k=5,K2013_14_bull,,,-0.021748160545351558,,calm_controls,0.0024043302873075767,2014-07-11,2014-07-15,,-0.021748160545351558,3.0,0.6585755364845162,P1
P1 GLD,A: both k=5,A_bull_2021,,,-0.05765542931126977,,calm_controls,-0.038446345737081056,2021-01-05,2021-06-03,2021-02-22,-0.04738885234101953,104.0,0.4919330680262437,P1
P1 GLD,A: both k=5,D_recent_2025plus,,,-0.05843228702632841,,calm_controls,0.49004930447043726,2026-03-02,2026-06-05,,-0.05843228702632841,68.0,0.24602810664149938,P1
P1 GLD,A: switch k=5,FULL,0.7075791795772763,1.0404130157949885,-0.15933351391775563,2.672641434433873,,,,,,,,,P1
P1 GLD,A: switch k=5,E_bear_2018q4,,,-0.021389108129439838,,modern_folds,0.05918007842919559,2019-02-19,2019-02-28,,-0.021389108129439838,8.0,1.0,P1
P1 GLD,A: switch k=5,X_2020_covid,,,-0.08479803704013966,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,A: switch k=5,B_bear_2022,,,-0.036264181659064754,,modern_folds,0.04306824630541528,2022-03-08,2022-03-15,,-0.036264181659064754,6.0,0.6831433886354947,P1
P1 GLD,A: switch k=5,E2011_eu_us,,,-0.07227510587773922,,market_factor_A0_calendar,0.04691642651720529,2011-08-22,2011-12-15,,-0.07227510587773922,82.0,0.4571359081061112,P1
P1 GLD,A: switch k=5,E2015_16_china,,,-0.021779684878685313,,market_factor_A0_calendar,-0.003627527626225535,2016-03-10,2016-03-24,,-0.021779684878685313,11.0,0.5078630609003466,P1
P1 GLD,A: switch k=5,K2013_14_bull,,,-0.026528616653204717,,calm_controls,-0.0016706148947656096,2014-07-11,2014-07-15,,-0.026528616653204717,3.0,0.841562350654994,P1
P1 GLD,A: switch k=5,A_bull_2021,,,-0.0684828084147574,,calm_controls,-0.04627414266618657,2021-01-05,2021-06-03,2021-02-22,-0.05619582738609685,104.0,0.6355917316732489,P1
P1 GLD,A: switch k=5,D_recent_2025plus,,,-0.07399015837218514,,calm_controls,0.5114704549781199,2026-01-29,2026-06-05,,-0.07399015837218514,89.0,0.34748195190081277,P1
P1 GLD,A: sizer k=5,FULL,0.5435244581829529,0.6106595831849544,-0.19932061517935884,2.706338592013663,,,,,,,,,P1
P1 GLD,A: sizer k=5,E_bear_2018q4,,,-0.021389108129439505,,modern_folds,0.0628296356308582,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,A: sizer k=5,X_2020_covid,,,-0.06502762169876009,,modern_folds,0.13945366897653533,2020-08-06,2020-11-30,,-0.06502762169876009,81.0,0.37745372194310206,P1
P1 GLD,A: sizer k=5,B_bear_2022,,,-0.04205045819719311,,modern_folds,-0.0016983283226085222,2022-03-08,2022-04-25,,-0.04205045819719311,34.0,0.4931012643151279,P1
P1 GLD,A: sizer k=5,E2011_eu_us,,,-0.0633065607523926,,market_factor_A0_calendar,0.039946467132712105,2011-08-22,2011-12-30,2011-12-30,-0.0633065607523926,92.0,0.3760140583426505,P1
P1 GLD,A: sizer k=5,E2015_16_china,,,-0.02203030181882404,,market_factor_A0_calendar,-0.0009690258699490695,2016-03-10,2016-03-24,,-0.02203030181882404,11.0,0.5137552033464592,P1
P1 GLD,A: sizer k=5,K2013_14_bull,,,-0.024408920927119993,,calm_controls,-0.016857998063850688,2014-07-11,2014-07-25,2014-07-25,-0.024408920927119993,11.0,0.6935864211871119,P1
P1 GLD,A: sizer k=5,A_bull_2021,,,-0.06789450475982872,,calm_controls,-0.05652286607372603,2021-01-05,2021-06-14,2021-03-01,-0.06251556245599732,111.0,0.4919330680262437,P1
P1 GLD,A: sizer k=5,D_recent_2025plus,,,-0.07598387930362605,,calm_controls,0.44412560626727315,2026-03-02,2026-06-10,,-0.07598387930362605,71.0,0.24602810664149938,P1
P1 GLD,B: t+2 next-close,FULL,0.36811901801056507,0.36283978701864456,-0.23451229892263614,5.24433666702306,,,,,,,,,P1
P1 GLD,B: t+2 next-close,E_bear_2018q4,,,-0.021389108129439727,,modern_folds,0.04692619904063511,2019-02-19,2019-02-28,,-0.021389108129439727,8.0,1.0,P1
P1 GLD,B: t+2 next-close,X_2020_covid,,,-0.09095250751620187,,modern_folds,0.1188506311016948,2020-08-06,2020-11-30,,-0.09095250751620187,81.0,0.6356967654491232,P1
P1 GLD,B: t+2 next-close,B_bear_2022,,,-0.05622175171949506,,modern_folds,-0.016383418339798284,2022-03-08,2022-04-28,2022-04-28,-0.05622175171949506,37.0,0.6799412880994861,P1
P1 GLD,B: t+2 next-close,E2011_eu_us,,,-0.08664248048205658,,market_factor_A0_calendar,0.020748398348259034,2011-08-22,2011-12-29,,-0.08664248048205658,91.0,0.456176427096777,P1
P1 GLD,B: t+2 next-close,E2015_16_china,,,-0.020075091744818918,,market_factor_A0_calendar,-0.003839246977397237,2016-03-10,2016-03-24,,-0.020075091744818918,11.0,0.4772022319469817,P1
P1 GLD,B: t+2 next-close,K2013_14_bull,,,-0.027375350658963682,,calm_controls,-0.01001572942053397,2014-07-11,2014-07-24,,-0.027375350658963682,10.0,0.8072750105122461,P1
P1 GLD,B: t+2 next-close,A_bull_2021,,,-0.08730359565696022,,calm_controls,-0.07177307444654413,2021-01-05,2021-06-15,2021-03-02,-0.07620180979938629,112.0,0.7126214865936429,P1
P1 GLD,B: t+2 next-close,D_recent_2025plus,,,-0.1053502551109915,,calm_controls,0.426746034214055,2026-01-29,2026-06-10,2026-02-04,-0.05079518275671513,92.0,0.39274640518921294,P1
P1 GLD,B: next-open,FULL,0.44368600748746084,0.4381012245228635,-0.23085415432899015,2.571331536851501,,,,,,,,,P1
P1 GLD,B: next-open,E_bear_2018q4,,,-0.021389108129439727,,modern_folds,0.048073517799720245,2019-02-19,2019-02-28,,-0.021389108129439727,8.0,1.0,P1
P1 GLD,B: next-open,X_2020_covid,,,-0.08354207708206207,,modern_folds,0.12638248996712376,2020-08-06,2020-11-30,,-0.08354207708206207,81.0,0.6921450715287285,P1
P1 GLD,B: next-open,B_bear_2022,,,-0.05079688482203304,,modern_folds,-0.0032006360502658815,2022-03-08,2022-04-27,2022-04-27,-0.05079688482203304,36.0,0.7294009033362882,P1
P1 GLD,B: next-open,E2011_eu_us,,,-0.07842706316581449,,market_factor_A0_calendar,0.0371503242173461,2011-08-22,2011-12-29,,-0.07842706316581449,91.0,0.45275230615916784,P1
P1 GLD,B: next-open,E2015_16_china,,,-0.020085736221105877,,market_factor_A0_calendar,-0.002944638545992362,2016-03-10,2016-03-24,,-0.020085736221105877,11.0,0.4706167583987297,P1
P1 GLD,B: next-open,K2013_14_bull,,,-0.02585848403623614,,calm_controls,-0.013181877898703398,2014-07-11,2014-07-15,,-0.02585848403623614,3.0,0.7821115314488102,P1
P1 GLD,B: next-open,A_bull_2021,,,-0.08837062167712628,,calm_controls,-0.0741568256767956,2021-01-05,2021-06-14,2021-03-01,-0.07328820609969122,111.0,0.6180147165307098,P1
P1 GLD,B: next-open,D_recent_2025plus,,,-0.09756326263877413,,calm_controls,0.45172715679604103,2026-01-29,2026-06-10,,-0.09756326263877413,92.0,0.34748195190081277,P1
P2 UPRO,incumbent t+1,FULL,0.6716283741348641,1.1236871785348888,-0.3274987803631696,2.9591846491731246,,,,,,,,,P2
P2 UPRO,incumbent t+1,E_bear_2018q4,,,-0.18169066554597824,,modern_folds,-0.1273277773669751,2018-09-20,2018-10-11,,-0.18169066554597824,16.0,1.0,P2
P2 UPRO,incumbent t+1,X_2020_covid,,,-0.23672765125931006,,modern_folds,0.17965944066589712,2020-02-19,2020-06-11,2020-02-28,-0.23415070506495628,80.0,0.8574281590616493,P2
P2 UPRO,incumbent t+1,B_bear_2022,,,-0.20847870232480292,,modern_folds,-0.19156323933279906,2022-01-03,2022-08-30,2022-01-26,-0.15543605197646126,166.0,0.6085508761504368,P2
P2 UPRO,incumbent t+1,E2011_eu_us,,,-0.3111133546216345,,market_factor_A0_calendar,-0.23032020766480021,2011-05-02,2011-10-03,2011-08-05,-0.2342548756817685,108.0,0.8805957987982022,P2
P2 UPRO,incumbent t+1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,incumbent t+1,K2013_14_bull,,,-0.17904469083915553,,calm_controls,0.8500124970892808,2014-09-18,2014-10-15,,-0.17904469083915553,20.0,1.0,P2
P2 UPRO,incumbent t+1,A_bull_2021,,,-0.14410046124408415,,calm_controls,0.556098280787007,2021-09-02,2021-10-04,,-0.14410046124408415,22.0,1.0,P2
P2 UPRO,incumbent t+1,D_recent_2025plus,,,-0.22314555657592194,,calm_controls,0.3133554961158558,2026-01-12,2026-03-31,2026-03-31,-0.22314555657592194,55.0,0.9487893293147768,P2
P2 UPRO,A: both k=1,FULL,0.8795727848270096,1.772074008679558,-0.28123151091757714,2.954409106567579,,,,,,,,,P2
P2 UPRO,A: both k=1,E_bear_2018q4,,,-0.15389402729602875,,modern_folds,-0.09890987735939216,2018-09-20,2018-10-11,,-0.15389402729602875,16.0,1.0,P2
P2 UPRO,A: both k=1,X_2020_covid,,,-0.18691367598384145,,modern_folds,0.29067178248320125,2020-02-19,2020-02-28,2020-02-27,-0.18507632116088868,8.0,0.8505308534000905,P2
P2 UPRO,A: both k=1,B_bear_2022,,,-0.18752257644989856,,modern_folds,-0.16987274767530858,2022-01-03,2022-08-29,2022-01-25,-0.14649689519974618,165.0,0.6227766162796761,P2
P2 UPRO,A: both k=1,E2011_eu_us,,,-0.25917288261575455,,market_factor_A0_calendar,-0.16518298826565736,2011-05-10,2011-10-03,2011-08-04,-0.19130251541149623,102.0,1.0,P2
P2 UPRO,A: both k=1,E2015_16_china,,,0.0,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,A: both k=1,K2013_14_bull,,,-0.16151187603055794,,calm_controls,0.995370608931899,2014-09-18,2014-10-15,,-0.16151187603055794,20.0,1.0,P2
P2 UPRO,A: both k=1,A_bull_2021,,,-0.13020888047082502,,calm_controls,0.6573930535636434,2021-09-02,2021-10-04,,-0.13020888047082502,22.0,1.0,P2
P2 UPRO,A: both k=1,D_recent_2025plus,,,-0.21661961219433912,,calm_controls,0.43109866971951916,2026-01-12,2026-03-30,2026-03-30,-0.21661961219433912,54.0,0.9279947546857414,P2
P2 UPRO,A: switch k=1,FULL,0.6871182260076959,1.173647976862694,-0.31645028147590126,2.9619489875716507,,,,,,,,,P2
