ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr
QQQ,OutOnlyBear,B_bear_2022,2022-01-03,2022-12-30,251,-1.3695140262067709,-0.3361229118958595,-1.267035033227727,23.31941459407077,-0.295465152450496,0.5816733067729084,0.4183266932270916,15.059760956175298
QQQ,OutOnlyBear,K_bull_2013_14,2013-01-02,2014-12-31,504,1.9348094159069578,-0.0824764821702032,13.789371261925123,2.00308400540348,0.27621269019332617,1.0,0.0,0.0
QQQ,OutOnlyBear,A_bull_2021,2021-01-04,2021-12-31,252,1.421798245983131,-0.10852546587664624,8.69258927487501,3.1545812219246994,0.27421478896424745,1.0,0.0,0.0
QQQ,OutOnlyBear,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.4763617035382064,-0.13557006529382265,9.111392639430594,3.7141420583006477,0.3384100661180012,0.954183266932271,0.04581673306772904,3.5139442231075697
QQQ,OutOnlyBear,D_recent_2025plus,2025-01-02,2026-09-03,419,0.518732754646216,-0.2865342028986577,1.669835835086849,8.302896776551783,0.13864474572513252,0.9952267303102625,0.004773269689737458,2.4057279236276847
QQQ,SlowSign,FULL,2005-03-16,2026-09-03,5402,0.6405703047708863,-0.3323915344082069,0.9753594162317799,12.684965884396437,0.12372400919924953,0.8835616438356164,0.11643835616438358,3.0788596815994076
QQQ,SlowSign,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.4129939804162142,-0.1988426431616087,-2.251570329855489,12.528045489409054,-0.2820777551503332,0.9508196721311475,0.049180327868852514,16.524590163934427
QQQ,SlowSign,X_2020_covid,2020-02-03,2020-12-31,232,1.0380452053531395,-0.3323915344082071,3.324348280977228,11.080125701712742,0.36834196829500354,0.9913793103448276,0.008620689655172376,4.344827586206897
QQQ,SlowSign,B_bear_2022,2022-01-03,2022-12-30,251,-1.3531665465574862,-0.23207189993447452,-1.0655548892016034,20.220411215160077,-0.2154595803198075,0.3107569721115538,0.6892430278884463,3.0119521912350598
QQQ,SlowSign,K_bull_2013_14,2013-01-02,2014-12-31,504,1.9348094159069578,-0.0824764821702032,13.789371261925123,2.00308400540348,0.27621269019332617,1.0,0.0,0.0
QQQ,SlowSign,A_bull_2021,2021-01-04,2021-12-31,252,1.421798245983131,-0.10852546587664624,8.69258927487501,3.1545812219246994,0.27421478896424745,1.0,0.0,0.0
QQQ,SlowSign,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.341126295473607,-0.1355700652938221,8.237402084099964,3.4444335584700623,0.2837318417308514,0.8426294820717132,0.15737051792828682,1.5059760956175299
QQQ,SlowSign,D_recent_2025plus,2025-01-02,2026-09-03,419,0.518732754646216,-0.2865342028986577,1.669835835086849,8.302896776551783,0.13864474572513252,0.9952267303102625,0.004773269689737458,2.4057279236276847
XLK,Buy & hold,FULL,2004-12-30,2026-09-03,5454,0.6716525723631953,-0.5307414104882456,1.2408900415191375,12.502752462073838,0.15514541021766304,1.0,0.0,0.0
XLK,Buy & hold,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.3663173494039166,-0.23769100169779322,-0.971337211256988,11.363289774052179,-0.11037586199832894,1.0,0.0,0.0
XLK,Buy & hold,X_2020_covid,2020-02-03,2020-12-31,232,1.0412301584738568,-0.31156294927089734,4.295911699172468,9.772620878043695,0.4198231636156502,1.0,0.0,0.0
XLK,Buy & hold,B_bear_2022,2022-01-03,2022-12-30,251,-0.8680763438815495,-0.33125073676765326,-1.3025866847608665,21.356219090855095,-0.27818326624583667,1.0,0.0,0.0
XLK,Buy & hold,K_bull_2013_14,2013-01-02,2014-12-31,504,1.7056844648703182,-0.0795454545454547,12.15312335417662,1.8064018107806012,0.21953424033624658,1.0,0.0,0.0
XLK,Buy & hold,A_bull_2021,2021-01-04,2021-12-31,252,1.6435587614712046,-0.0920577617328523,11.86834418225652,2.929294518879317,0.34765875561257253,1.0,0.0,0.0
XLK,Buy & hold,C_mixed_2023_24,2023-01-03,2024-12-31,502,1.4291595897261993,-0.16974704028617682,8.515700958936014,4.454027265343779,0.37929164254615166,1.0,0.0,0.0
