ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr,panel
QQQ,Buy & hold,D_recent_2025plus,2025-01-02,2026-09-03,419,0.8095040011540756,-0.22767673749859962,4.0136225885781736,5.571923258037321,0.2236359705028268,1.0,0.0,0.0,VR
QQQ,trend λ5 rolling,FULL,2005-03-16,2026-09-03,5402,0.8529739165100796,-0.19456995917726627,2.491021764575187,5.722171980934982,0.1425405494515135,0.7034431691965939,0.2965568308034061,1.5860792299148463,VR
QQQ,trend λ5 rolling,E_bear_2018q4,2018-09-04,2019-02-28,122,-1.9196320680698813,-0.1133777213188798,-2.180293138662622,9.467988531881451,-0.2064299043299752,0.30327868852459017,0.6967213114754098,2.0655737704918034,VR
QQQ,trend λ5 rolling,X_2020_covid,2020-02-03,2020-12-31,232,1.307605767307533,-0.19456995917726638,4.132479950790214,9.081323747416608,0.3752838831283418,0.896551724137931,0.10344827586206895,2.1724137931034484,VR
QQQ,trend λ5 rolling,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
QQQ,trend λ5 rolling,K_bull_2013_14,2013-01-02,2014-12-31,504,2.1144619907500717,-0.0742130750605331,15.36656190046204,1.697237632798636,0.26080707144193904,0.8035714285714286,0.1964285714285714,2.5,VR
QQQ,trend λ5 rolling,A_bull_2021,2021-01-04,2021-12-31,252,0.841454833195109,-0.10852546587664624,3.588766205389812,3.951789165228466,0.14182047406997533,0.8888888888888888,0.11111111111111116,3.0,VR
QQQ,trend λ5 rolling,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.6243545216864167,-0.19440920109877402,2.1286704798263805,6.5951512091526245,0.1403890368891445,0.7529880478087649,0.24701195219123506,2.50996015936255,VR
QQQ,trend λ5 rolling,D_recent_2025plus,2025-01-02,2026-09-03,419,0.9120262789690793,-0.12659091010942236,4.001328959257014,5.290451055291413,0.21168835015069365,0.9069212410501193,0.09307875894988071,1.2028639618138424,VR
QQQ,trend x VR own,FULL,2005-03-16,2026-09-03,5402,-0.005223373175141434,-0.1479805363693144,0.19382730099891415,8.630265842524194,0.016727811351595845,0.0625694187338023,0.9374305812661977,0.46649389115142537,VR
QQQ,trend x VR own,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
QQQ,trend x VR own,X_2020_covid,2020-02-03,2020-12-31,232,,0.0,inf,0.0,0.004463155962711518,0.0,1.0,0.0,VR
QQQ,trend x VR own,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0,VR
QQQ,trend x VR own,K_bull_2013_14,2013-01-02,2014-12-31,504,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,trend x VR own,A_bull_2021,2021-01-04,2021-12-31,252,,0.0,,0.0,0.0,0.0,1.0,0.0,VR
QQQ,trend x VR own,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.1444311241978022,-0.07007329842931898,2.3969027548498656,1.8061895669022228,0.04329260748689023,0.053784860557768925,0.9462151394422311,2.00796812749004,VR
QQQ,trend x VR own,D_recent_2025plus,2025-01-02,2026-09-03,419,,0.0,inf,0.0,0.04512386237713906,0.0,1.0,0.0,VR
QQQ,trend x VR SPY,FULL,2005-03-16,2026-09-03,5402,-0.19621039394170145,-0.1479951509072882,0.3507326887042889,3.3620273225383546,0.011791728823311587,0.025731210662717514,0.9742687893372824,0.46649389115142537,VR
QQQ,trend x VR SPY,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0,VR
