date,SPY,FCNTX
2023-12-06,592.7567646,33.81046227
2023-12-07,597.2797349,34.19613295
2023-12-08,599.8475307,34.42967796
2023-12-11,602.1807056,34.36333947
2023-12-12,604.9309843,34.65080628
2023-12-13,613.2730621,35.0267244
2023-12-14,615.2412711,34.96038591
2023-12-15,614.2324923,35.04883723
2023-12-18,617.6875746,35.3805297
2023-12-19,621.4436679,35.57954518
2023-12-20,612.832137,35.13728856
2023-12-21,618.6429572,35.44686819
2023-12-22,619.8862634,35.46898102
2023-12-26,622.50375,35.57954518
2023-12-27,623.6292692,35.69010934
2023-12-28,623.864843,35.71222217
2023-12-29,622.0587772,35.57954518
2024-01-02,618.5775201,35.26996554
2024-01-03,613.5257709,35.15940139
2024-01-04,611.5495686,35.07095007
2024-01-05,612.3871643,35.18151422
2024-01-08,621.1295695,35.75644783
2024-01-09,620.1872743,35.77856066
2024-01-10,623.6947064,36.15447879
2024-01-11,623.4198703,36.22081728
2024-01-12,623.8517556,36.3092686
2024-01-16,621.5614548,36.17659162
2024-01-17,618.1063725,36.04391463
2024-01-18,623.6030943,36.39771993
2024-01-19,631.3770295,36.88420221
2024-01-22,632.7119477,36.97265354
2024-01-23,634.5572757,37.12744335
2024-01-24,635.2509097,37.41491016
2024-01-25,638.705992,37.59181281
2024-01-26,637.8945712,37.68026413
2024-01-29,642.9463203,38.0119566
2024-01-30,642.4489978,38.0119566
2024-01-31,631.965964,37.304346
2024-02-01,640.2372217,37.76871545
2024-02-02,646.9772496,39.27238797
2024-02-05,644.6215117,39.11759815
2024-02-06,646.4930146,39.02914683
2024-02-07,651.885037,39.60408043
2024-02-08,652.1729605,39.67041893
2024-02-09,655.9421412,39.95788573
2024-02-12,655.6542177,39.84732157
2024-02-13,646.623889,39.33872646
2024-02-14,652.5001464,39.89154724
2024-02-15,657.0022233,40.13478838
2024-02-16,653.7303651,39.89818109
2024-02-20,650.131321,39.58837824
2024-02-21,650.7202555,39.52199191
2024-02-22,664.187224,40.69481698
2024-02-23,664.6452842,40.71694576
2024-02-26,662.2110216,40.56204433
2024-02-27,663.4412403,40.65055943
2024-02-28,662.5643823,40.53991556
2024-02-29,664.9462951,40.80546086
2024-03-01,671.1890007,41.2922939
2024-03-04,670.4691919,41.2037788
2024-03-05,663.7684262,40.69481698
2024-03-06,667.1318964,40.96036228
2024-03-07,673.7541375,41.5578392
2024-03-08,669.7101207,41.15952125
2024-03-11,669.1342737,40.69481698
2024-03-12,676.3323618,41.42506655
2024-03-13,675.2722798,41.42506655
2024-03-14,673.9373616,41.35868023
2024-03-15,669.3239629,41.09313493
2024-03-18,673.3018607,41.44719533
2024-03-19,677.0434477,41.66848308
2024-03-20,683.3056827,42.11105857
2024-03-21,685.5637633,42.22170245
2024-03-22,684.2640541,42.28808877
2024-03-25,682.3735681,42.13318735
2024-03-26,681.1132441,41.93402837
2024-03-27,686.8372157,42.04467225
2024-03-28,686.705932,41.97828592
2024-04-01,685.5112498,42.04467225
2024-04-02,681.1526292,41.84551327
2024-04-03,681.9009466,42.13318735
2024-04-04,673.5775566,41.71274063
2024-04-05,680.6143658,42.42086142
2024-04-08,680.9950887,42.26596
2024-04-09,681.7827912,42.15531612
2024-04-10,674.956036,42.02254347
2024-04-11,680.0498456,42.3544751
2024-04-12,670.6630572,41.71274063
2024-04-15,662.260897,41.13739248
2024-04-16,661.0530864,41.13739248
2024-04-17,657.1408306,40.87184718
2024-04-18,655.7886079,40.87184718
2024-04-19,650.0646362,40.09734006
2024-04-22,656.0511754,40.45140046
2024-04-23,663.836302,41.07100615
2024-04-24,663.521221,40.87184718
2024-04-25,661.0005729,40.18585516
2024-04-26,667.262808,40.76120331
2024-04-29,669.6259156,40.60630188
2024-04-30,659.0181883,40.03095374
2024-05-01,656.8782631,40.07521129
2024-05-02,663.0223428,40.53991556
2024-05-03,671.2407058,41.07100615
2024-05-06,678.172488,41.7348694
2024-05-07,678.9208054,41.8233845
2024-05-08,678.9864472,41.88977082
2024-05-09,682.8987031,42.04467225
2024-05-10,683.7783043,42.11105857
2024-05-13,683.8702029,41.95615715
2024-05-14,687.0078846,42.19957367
2024-05-15,695.5150719,42.77492182
2024-05-16,694.0840789,42.5315053
2024-05-17,695.0818355,42.62002039
2024-05-20,695.8826664,42.68640672
2024-05-21,697.5893552,42.79705059
2024-05-22,695.5807137,42.68640672
2024-05-23,690.5000325,42.64214917
2024-05-24,695.0687071,43.12898222
2024-05-28,695.554457,43.30601242
2024-05-29,690.6838297,43.06259589
2024-05-30,686.1020267,42.66427794
2024-05-31,692.3511334,42.79705059
2024-06-03,692.9156535,43.08472467
2024-06-04,693.6902277,42.99620957
2024-06-05,701.9348474,43.77071669
2024-06-06,701.9217191,43.74858791
2024-06-07,701.0683747,43.68220159
2024-06-10,703.2345566,43.96987566
2024-06-11,704.928117,44.10264831
2024-06-12,710.7177306,44.47883748
2024-06-13,712.1487235,44.50096626
2024-06-14,712.5819599,44.54522381
2024-06-17,718.2534181,44.81076911
2024-06-18,720.0782622,44.87715543
2024-06-20,718.1221343,44.76651156
2024-06-21,717.1624763,44.56735258
2024-06-24,714.8312472,44.34606483
2024-06-25,717.5839415,44.85502666
2024-06-26,718.4795549,44.94354176
2024-06-27,719.6122425,45.09844318
2024-06-28,716.7805235,44.70012523
2024-07-01,718.2556516,44.87715543
2024-07-02,723.0893301,45.07631441
2024-07-03,726.3161727,45.29760215
2024-07-05,730.5044827,45.91720785
2024-07-08,731.347413,45.82869275
2024-07-09,732.0586354,45.91720785
2024-07-10,739.3025678,46.38191212
2024-07-11,732.9279073,45.607405
2024-07-12,737.5508533,45.67379133
2024-07-15,739.5791543,45.76230643
2024-07-16,743.9650261,45.80656398
2024-07-17,733.5337635,44.61161013
2024-07-18,727.896667,44.43457993
2024-07-19,723.0629885,44.19116341
2024-07-22,730.5176535,44.78864033
2024-07-23,729.3717951,44.81076911
2024-07-24,712.8424585,43.39452752
2024-07-25,709.1282968,42.95195202
2024-07-26,717.0702808,43.50517139
2024-07-29,717.491746,43.48304261
2024-07-30,713.856609,43.06259589
2024-07-31,725.4600716,44.03626199
2024-08-01,715.1868584,43.61581526
2024-08-02,701.8711936,42.59789162
2024-08-05,681.4301335,41.33655145
2024-08-06,687.7125985,42.0004147
2024-08-07,683.1159941,41.69061185
2024-08-08,698.9077667,42.92982324
2024-08-09,701.9897307,43.26175487
2024-08-12,702.3585127,43.32814119
2024-08-13,713.9092921,44.16903464
2024-08-14,716.1614966,44.34606483
2024-08-15,728.4366693,45.12057195
2024-08-16,730.0698467,45.09844318
2024-08-19,737.0503634,45.58527623
2024-08-20,735.8518219,45.49676113
2024-08-21,738.3806128,45.74017765
2024-08-22,732.5854669,45.31973093
2024-08-23,740.3694015,45.74017765
2024-08-26,738.6045162,45.49676113
2024-08-27,739.6186667,45.607405
2024-08-28,735.3249904,45.31973093
2024-08-29,735.3908443,45.2533446
2024-08-30,742.4108734,45.76230643
2024-09-03,727.1327614,44.54522381
2024-09-04,725.6444626,44.43457993
2024-09-05,723.8795773,44.32393606
2024-09-06,711.6966001,43.39452752
2024-09-09,719.6649257,43.85923179
2024-09-10,722.7995728,43.99200444
2024-09-11,730.2147254,44.67799646
2024-09-12,736.3654825,45.23121583
2024-09-13,740.2113521,45.38611725
2024-09-16,741.3045273,45.49676113
2024-09-17,741.6074554,45.607405
2024-09-18,739.4079341,45.49676113
2024-09-19,752.0255472,46.44829845
2024-09-20,750.7289229,46.44829845
2024-09-23,752.6049195,46.492556
2024-09-24,754.7583522,46.60319987
2024-09-25,753.0937355,46.6695862
2024-09-26,756.0794766,46.71384375
2024-09-27,754.9829433,46.51468477
2024-09-30,758.0083181,46.71384375
2024-10-01,751.2177389,46.38191212
2024-10-02,751.5348087,46.38191212
2024-10-03,750.1608394,46.44829845
2024-10-04,756.9778411,47.09003292
2024-10-07,750.1344169,46.5810711
2024-10-08,757.2288548,47.09003292
2024-10-09,762.4737185,47.31132067
2024-10-10,761.1393829,47.22280557
2024-10-11,765.697262,47.64325229
2024-10-14,771.9593915,47.86454004
2024-10-15,765.9614868,47.39983577
2024-10-16,769.2907202,47.57686597
2024-10-17,769.3567765,47.62112352
2024-10-18,772.3160951,47.84241126
2024-10-21,771.0478157,47.88666881
2024-10-22,770.6382671,47.86454004
2024-10-23,763.5966742,47.22280557
2024-10-24,765.2480797,47.28919189
2024-10-25,764.9838548,47.39983577
2024-10-28,767.3486674,47.55473719
2024-10-29,768.5905243,47.88666881
2024-10-30,766.2653454,47.70963861
2024-10-31,751.2441614,46.55894232
2024-11-01,754.4148598,46.82448762
2024-11-04,752.7898769,46.55894232
2024-11-05,761.8924238,47.24493434
2024-11-06,780.8373472,48.37350186
2024-11-07,786.8748856,48.94885001
2024-11-08,790.2833865,49.01523633
2024-11-11,791.0364274,48.90459246
2024-11-12,788.579136,48.92672123
2024-11-13,788.9622621,48.86033491
2024-11-14,783.8891445,48.57266083
2024-11-15,773.8485993,47.59899474
2024-11-18,777.0192978,47.66538106
2024-11-19,779.8597152,48.08582779
2024-11-20,780.1239401,48.15221411
2024-11-21,784.3119043,48.30711554
2024-11-22,786.7427732,48.26285799
2024-11-25,789.4114444,48.32924431
2024-11-26,793.5333524,48.79394858
2024-11-27,791.1289061,48.55053206
2024-11-29,796.0434887,48.83820613
2024-12-02,797.470303,49.17013776
2024-12-03,797.8402179,49.50206938
2024-12-04,802.7944343,49.94464488
2024-12-05,801.4733099,50.1880614
2024-12-06,802.9926029,50.47130972
2024-12-09,798.8574836,49.91920788
2024-12-10,796.3737698,49.80418666
2024-12-11,802.5302094,50.44830547
2024-12-12,798.3950901,50.08023758
2024-12-13,798.2365552,49.85019515
2024-12-16,801.645056,50.10324183
2024-12-17,798.3422451,49.85019515
2024-12-18,774.5487952,48.35491934
2024-12-19,774.3109928,48.42393207
2024-12-20,783.5794069,48.79199996
2024-12-23,788.2717373,49.29809331
2024-12-24,797.033405,49.78118242
2024-12-26,797.0864257,49.68916545
2024-12-27,788.6959027,49.16006785
2024-12-30,779.6956419,48.67697874
2024-12-31,776.8590355,48.37792358
2025-01-02,774.9502909,48.6539745
2025-01-03,784.6398206,49.32109755
2025-01-06,789.1598337,49.98822061
2025-01-07,780.2391039,49.32109755
2025-01-08,781.3790486,49.29809331
2025-01-10,769.4493951,48.76899572
2025-01-13,770.6423605,48.56195753
2025-01-14,771.7027741,48.40092782
2025-01-15,785.7399997,49.5051315
2025-01-16,784.2289103,49.29809331
2025-01-17,792.1024816,49.75817818
2025-01-21,799.3530599,50.28727577
2025-01-22,803.8465627,50.95439883
2025-01-23,808.2340241,51.34547096
2025-01-24,805.8746038,51.32246672
2025-01-27,794.4751571,50.17225456
2025-01-28,801.3015699,51.00040731
2025-01-29,797.7094187,50.8853861
2025-01-30,801.9908388,51.25345399
2025-01-31,797.7226739,51.00040731
2025-02-03,792.3543298,50.79336912
2025-02-04,797.6696532,51.27645823
2025-02-05,800.9039148,51.52950491
2025-02-06,803.6875006,51.92057704
2025-02-07,796.330881,51.56401127
2025-02-10,801.7389906,51.91179013
2025-02-11,802.3487284,51.79586384
2025-02-12,799.7639702,51.70312281
2025-02-13,808.2075138,52.21319847
2025-02-14,808.1677483,52.35231001
2025-02-18,810.5404238,52.16682795
2025-02-19,812.4491684,52.02771641
2025-02-20,809.0690999,51.61038179
2025-02-21,795.2307018,50.54385997
2025-02-24,791.6120403,50.17289586
2025-02-25,787.6752546,49.77874649
2025-02-26,788.0729097,50.19608112
2025-02-27,775.4937529,49.22230033
2025-02-28,787.5957236,50.08015483
2025-03-03,773.7970911,48.94407725
2025-03-04,764.6377682,48.36444583
2025-03-05,772.8559739,49.1295593
2025-03-06,759.1368724,47.76162915
2025-03-07,763.3917822,47.64570286
2025-03-10,743.0583506,46.18503168
2025-03-11,736.8814411,46.32414322
2025-03-12,740.7917164,46.97333041
2025-03-13,730.9166143,46.11547591
2025-03-14,746.0142536,47.22836824
2025-03-17,751.7669976,47.48340606
2025-03-18,743.6415781,46.74147784
2025-03-19,751.7404873,47.32110927
2025-03-20,749.5666393,47.29792401
2025-03-21,749.8125625,47.43703555
2025-03-24,763.2405331,48.48037211
2025-03-25,765.0752459,48.68903942
2025-03-26,755.9415669,47.83118492
2025-03-27,753.9340188,47.55296183
2025-03-28,738.7511055,46.37051373
2025-03-31,743.7101481,46.41688425
2025-04-01,745.8107613,46.7646631
2025-04-02,750.5304936,47.06607144
2025-04-03,713.5437467,44.60843421
2025-04-04,671.7707925,42.10442647
2025-04-07,670.5742407,42.40583481
2025-04-08,660.0711745,42.01168544
2025-04-09,729.3914111,46.11547591
2025-04-10,697.430182,44.44613741
2025-04-11,709.8743211,45.09532461
2025-04-14,716.7611417,45.16488038
2025-04-15,714.7535936,45.07213935
2025-04-16,698.8660442,43.98243228
2025-04-17,699.8631707,43.98243228
2025-04-21,683.2045101,42.91591046
2025-04-22,700.9799524,44.05198805
2025-04-23,711.8419841,45.04895409
2025-04-24,726.8254721,46.09229065
2025-04-25,732.0770052,46.6023663
2025-04-28,732.3562006,46.57918105
2025-04-29,736.9695727,46.83421887
2025-04-30,737.2620632,46.78784836
2025-05-01,742.4870062,47.39066504
2025-05-02,753.5085782,48.36444583
2025-05-05,749.1876965,48.01666697
2025-05-06,742.9257419,47.57614709
2025-05-07,746.0500717,47.57614709
2025-05-08,751.2484247,47.97029646
2025-05-09,750.2911832,47.85437017
2025-05-12,775.0863963,49.59326444
2025-05-13,780.2049792,50.21926637
2025-05-14,781.2021057,50.35837792
2025-05-15,785.0177766,50.26563689
2025-05-16,789.9901142,50.56704523
2025-05-19,790.8542906,50.65978626
2025-05-20,788.1952865,50.45111894
2025-05-21,774.9135611,49.98741381
2025-05-22,775.2193465,50.03378432
2025-05-23,769.9279284,49.70919072
2025-05-27,785.935133,50.68297151
2025-05-28,781.388236,50.52067471
2025-05-29,784.4726807,50.68297151
2025-05-30,783.5952094,50.65978626
2025-06-02,788.0091562,51.21623242
2025-06-03,792.5028731,51.30897345
2025-06-04,792.2901528,51.6567523
2025-06-05,788.4611869,51.51764076
2025-06-06,796.5578543,52.12045744
2025-06-09,797.2757854,52.05090167
2025-06-10,801.7960924,52.14364269
2025-06-11,799.5093489,51.95816064
2025-06-12,802.6868587,52.09727218
2025-06-13,793.7127199,51.51764076
2025-06-16,801.2642916,52.23638372
2025-06-17,794.417356,51.88860487
2025-06-18,794.2977008,51.88860487
2025-06-20,792.437887,51.88860487
2025-06-23,800.2651913,52.09727218
2025-06-24,809.1059115,52.79282989
2025-06-25,809.5592818,52.8392004
2025-06-26,815.8931311,53.46520234
2025-06-27,819.9467946,53.8593517
2025-06-30,823.867114,54.09120427
2025-07-01,823.6004256,53.48838759
2025-07-02,827.3340631,53.51157285
2025-07-03,833.8545943,54.04483376
2025-07-07,827.6407547,53.78979593
2025-07-08,827.1873845,53.74342542
2025-07-09,832.1477885,54.29987158
2025-07-10,834.4946464,54.1839453
2025-07-11,831.5610741,53.99846324
2025-07-14,833.14787,54.23031581
2025-07-15,829.58758,54.11438953
2025-07-16,832.3611393,54.09120427
2025-07-17,837.4548875,54.32305684
2025-07-18,836.8415042,54.3462421
2025-07-21,838.4283002,54.53172415
2025-07-22,838.5483099,54.20713056
2025-07-23,845.6822244,54.76357672
2025-07-24,845.9622472,54.99542929
2025-07-25,849.5358717,55.11135557
2025-07-28,849.322521,55.2040966
2025-07-29,847.0823385,54.78676198
2025-07-30,846.0155849,54.85631775
2025-07-31,842.8419931,55.80691328
2025-08-01,829.0275344,54.69402095
2025-08-04,841.6285609,55.57506071
2025-08-05,837.3615466,55.08817032
2025-08-06,843.7754024,55.690987
2025-08-07,843.0686782,55.38957866
2025-08-08,849.642547,55.73735751
2025-08-11,847.9624102,55.62143122
2025-08-12,856.9898122,56.3865447
2025-08-13,859.9233845,56.2242479
2025-08-14,860.0033911,56.3865447
2025-08-15,857.9898937,56.31698893
2025-08-18,857.8032118,56.20106265
2025-08-19,853.1494994,55.5286902
2025-08-20,850.8826481,55.38957866
2025-08-21,847.4690367,55.18091134
2025-08-22,860.4834302,55.96921008
2025-08-25,856.696455,55.83009854
2025-08-26,860.2834139,56.15469213
2025-08-27,862.2435735,56.17787739
2025-08-28,865.2971556,56.47928573
2025-08-29,860.1367353,55.94602482
2025-09-02,853.7628827,55.57506071
2025-09-03,858.3899263,55.87646905
2025-09-04,865.563844,56.52565624
2025-09-05,863.0569731,56.2242479
2025-09-08,865.1771459,56.3865447
2025-09-09,867.1773088,56.8734351
2025-09-10,869.6841797,56.91980561
2025-09-11,876.9114351,57.12847292
2025-09-12,876.6180779,57.05891715
2025-09-15,881.2851247,57.49943703
2025-09-16,880.0716925,57.54580754
2025-09-17,878.9782701,57.38351075
2025-09-18,883.0852714,57.75447486
2025-09-19,887.4471067,57.98632743
2025-09-22,891.6456661,58.0558832
2025-09-23,886.7919175,57.49943703
2025-09-24,883.9705925,57.31395498
2025-09-25,879.8923739,56.96617612
2025-09-26,884.9333195,57.12847292
2025-09-29,887.4203643,57.29076972
2025-09-30,890.7631664,57.406696
2025-10-01,893.7984307,57.24439921
2025-10-02,894.8280138,57.42988126
2025-10-03,894.8146426,57.24439921
2025-10-06,898.0237326,57.47625177
2025-10-07,894.6943017,57.33714023
2025-10-08,900.0294139,57.75447486
2025-10-09,897.4220282,57.8935864
2025-10-10,873.166656,56.2242479
2025-10-13,886.5646069,57.15165818
2025-10-14,885.481539,56.80387932
2025-10-15,889.4126743,57.08210241
2025-10-16,883.3555169,56.78069407
2025-10-17,888.3697201,56.96617612
2025-10-20,897.6092251,57.5689928
2025-10-21,897.5958539,57.42988126
2025-10-22,892.9293022,57.12847292
2025-10-23,898.2243007,57.5689928
2025-10-24,905.5650942,58.0558832
2025-10-27,916.2486897,58.77462616
2025-10-28,918.6822497,59.02966398
2025-10-29,919.1234996,59.21514604
2025-10-30,909.014866,57.87040114
2025-10-31,911.9966454,57.98632743
2025-11-03,913.7081601,58.07906845
2025-11-04,902.8774813,57.33714023
2025-11-05,906.0063441,57.54580754
2025-11-06,896.2854755,56.78069407
2025-11-07,897.1679752,56.91980561
2025-11-10,911.1676305,57.96314217
2025-11-11,913.253539,57.8935864
2025-11-12,913.761645,57.75447486
2025-11-13,898.5986946,56.82706458
2025-11-14,898.4516113,56.73432355
2025-11-17,890.0812348,56.20106265
2025-11-18,882.6067292,55.71417225
2025-11-19,886.0163874,56.01558059
2025-11-20,872.5114668,55.08817032
2025-11-21,881.2027523,55.50550494
2025-11-24,894.1728245,56.61839727
2025-11-25,902.5833147,57.22121395
2025-11-26,908.8142978,57.59217806
2025-11-28,913.7750162,57.93995691
2025-12-01,909.6031991,57.54580754
2025-12-02,911.2879714,57.77766011
2025-12-03,914.4435766,57.68491909
2025-12-04,915.112137,57.96314217
2025-12-05,916.8503941,58.10225371
2025-12-08,914.0959252,58.80520129
2025-12-09,913.3070239,58.58704515
2025-12-10,919.3641813,58.82944086
2025-12-11,921.5035747,58.95063872
2025-12-12,911.5955092,58.199212
2025-12-15,910.2182747,58.15073285
2025-12-16,907.7312299,58.12649328
2025-12-17,897.7429372,57.39930613
2025-12-18,904.5221399,58.07801414
2025-12-19,912.6964544,58.61128472
2025-12-22,918.3824518,58.99911787
2025-12-23,922.579898,59.38695102
2025-12-24,925.8252078,59.53238845
2025-12-26,925.7313352,59.53238845
2025-12-29,922.4323839,59.28999273
2025-12-30,921.3059127,59.28999273
2025-12-31,914.4800338,58.90215958
