ticker,arm,fold,start,end,days,Sharpe,MaxDD,Martin,Ulcer%,CAGR,TimeIn,OffFrac,Flips/yr
EEM,trend expanding,K_bull_2013_14,2013-01-02,2014-12-31,504,-1.104996413669048,-0.1595146850797443,-0.5900692517956739,12.583065516302232,-0.07424880054500405,0.23214285714285715,0.7678571428571428,2.5
EEM,trend expanding,A_bull_2021,2021-01-04,2021-12-31,252,-0.2136903323548296,-0.15617079352700247,-0.5507330708362929,9.22552252430461,-0.05080800349879666,0.9087301587301587,0.09126984126984128,1.0
EEM,trend expanding,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.650691840900915,-0.12149120985810746,-0.27493371744802714,3.703778215129252,-0.01018293513288504,0.28286852589641437,0.7171314741035857,1.5059760956175299
EEM,trend expanding,D_recent_2025plus,2025-01-02,2026-09-03,419,0.9895138859588438,-0.1503178928247042,5.277458334582876,5.12585895704021,0.2705150707472814,0.9474940334128878,0.05250596658711215,1.2028639618138424
EEM,trend hybrid,FULL,2009-04-17,2026-09-03,4373,0.33593694128366336,-0.3755753758292273,0.2710269966725847,19.92402463872722,0.05399948559464818,0.49874228218614225,0.5012577178138578,1.3254058998399267
EEM,trend hybrid,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0
EEM,trend hybrid,X_2020_covid,2020-02-03,2020-12-31,232,2.2266892949160195,-0.05814536340852183,22.638774554150764,1.572843158027574,0.35607241663624767,0.5818965517241379,0.4181034482758621,4.344827586206897
EEM,trend hybrid,B_bear_2022,2022-01-03,2022-12-30,251,,0.0,inf,0.0,0.01293306058653898,0.0,1.0,0.0
EEM,trend hybrid,K_bull_2013_14,2013-01-02,2014-12-31,504,-1.2137626071894632,-0.14216879551475803,-0.4945257563012258,11.829515528363642,-0.05850000113341125,0.10714285714285714,0.8928571428571429,1.5
EEM,trend hybrid,A_bull_2021,2021-01-04,2021-12-31,252,-0.23637906905182027,-0.15701462273347544,-0.5875802872759055,9.27903119391674,-0.05452175814563687,0.9047619047619048,0.09523809523809523,1.0
EEM,trend hybrid,C_mixed_2023_24,2023-01-03,2024-12-31,502,-0.038404636013552755,-0.10212201591511916,1.186728672772819,3.485667253226249,0.04136541273148864,0.4760956175298805,0.5239043824701195,1.5059760956175299
EEM,trend hybrid,D_recent_2025plus,2025-01-02,2026-09-03,419,1.0632599829488103,-0.1503178928247042,5.956823435726688,4.937307160769986,0.29410667004655844,0.9713603818615751,0.02863961813842486,1.2028639618138424
EEM,risk rolling 1260,FULL,2009-04-17,2026-09-03,4373,0.1531536236838895,-0.4274697985966527,0.13890395212484088,18.288285702774086,0.025403151617035435,0.7877887034072719,0.21221129659272808,0.6915161216556139
EEM,risk rolling 1260,E_bear_2018q4,2018-09-04,2019-02-28,122,,0.0,inf,0.0,0.02551891198769396,0.0,1.0,0.0
EEM,risk rolling 1260,X_2020_covid,2020-02-03,2020-12-31,232,-0.33280969319974363,-0.25620973906106725,-0.3339500033778053,21.87335246223165,-0.07304606128646185,0.3879310344827586,0.6120689655172413,4.344827586206897
EEM,risk rolling 1260,B_bear_2022,2022-01-03,2022-12-30,251,-0.9137893911415197,-0.32701111837802477,-1.0208486207502638,20.191950867133233,-0.20612925192970055,1.0,0.0,0.0
EEM,risk rolling 1260,K_bull_2013_14,2013-01-02,2014-12-31,504,-0.1360442007205569,-0.18961424332344168,-0.4478553672787276,8.435461432903772,-0.0377786667819866,1.0,0.0,0.0
EEM,risk rolling 1260,A_bull_2021,2021-01-04,2021-12-31,252,-0.11911278650045208,-0.16611425229089383,-0.40142913617511033,9.09717143253878,-0.036518696698009334,1.0,0.0,0.0
EEM,risk rolling 1260,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.23365838139737743,-0.13372389200203705,1.2476917045807203,6.208528710837484,0.07746329770163163,1.0,0.0,0.0
EEM,risk rolling 1260,D_recent_2025plus,2025-01-02,2026-09-03,419,0.6402275233248514,-0.1503178928247042,2.3807286178158917,6.057155988148049,0.14420444603558957,0.60381861575179,0.39618138424821003,1.8042959427207637
EEM,risk expanding,FULL,2009-04-17,2026-09-03,4373,0.18629002191909524,-0.4424684838470889,0.14440310829815253,21.91064217469418,0.03163964834834432,0.8964097873313515,0.10359021266864854,0.34575806082780697
EEM,risk expanding,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.033243686281488945,-0.12101026922009439,-0.07818326884775191,5.867335954788107,-0.004587275043732797,1.0,0.0,0.0
EEM,risk expanding,X_2020_covid,2020-02-03,2020-12-31,232,0.020772876248430484,-0.31623493203385455,-0.16195267731531746,19.151344212509684,-0.031016114694031538,0.4827586206896552,0.5172413793103448,2.1724137931034484
EEM,risk expanding,B_bear_2022,2022-01-03,2022-12-30,251,-0.9137893911415197,-0.32701111837802477,-1.0208486207502638,20.191950867133233,-0.20612925192970055,1.0,0.0,0.0
EEM,risk expanding,K_bull_2013_14,2013-01-02,2014-12-31,504,-0.1360442007205569,-0.18961424332344168,-0.4478553672787276,8.435461432903772,-0.0377786667819866,1.0,0.0,0.0
EEM,risk expanding,A_bull_2021,2021-01-04,2021-12-31,252,-0.11911278650045208,-0.16611425229089383,-0.40142913617511033,9.09717143253878,-0.036518696698009334,1.0,0.0,0.0
EEM,risk expanding,C_mixed_2023_24,2023-01-03,2024-12-31,502,0.23365838139737743,-0.13372389200203705,1.2476917045807203,6.208528710837484,0.07746329770163163,1.0,0.0,0.0
EEM,risk expanding,D_recent_2025plus,2025-01-02,2026-09-03,419,1.3618286522749616,-0.1503178928247042,9.261761081137113,3.8908174452775515,0.36035821588480954,0.8806682577565632,0.11933174224343679,0.6014319809069212
EEM,risk hybrid,FULL,2009-04-17,2026-09-03,4373,0.2137911622540744,-0.4874654053673193,0.17538193439326455,21.348353777821146,0.0374411558166603,0.9288817745254974,0.07111822547450264,0.4610107477704093
EEM,risk hybrid,E_bear_2018q4,2018-09-04,2019-02-28,122,-0.033243686281488945,-0.12101026922009439,-0.07818326884775191,5.867335954788107,-0.004587275043732797,1.0,0.0,0.0
